,sample_weight,label
TCGA-EM-A2CK-01,1.0,non_TGCT
TCGA-EM-A2CL-01,1.0,non_TGCT
TCGA-EM-A2P1-01,1.0,non_TGCT
TCGA-EM-A2P1-06,1.0,non_TGCT
TCGA-ER-A198-06,1.0,non_TGCT
TCGA-ER-A2NE-06,1.0,non_TGCT
TCGA-ER-A3ES-06,1.0,non_TGCT
TCGA-ET-A25M-01,1.0,non_TGCT
TCGA-ET-A2MX-01,1.0,non_TGCT
TCGA-ET-A2MX-11,1.0,non_TGCT
TCGA-ET-A39M-01,1.0,non_TGCT
TCGA-ET-A39O-01,1.0,non_TGCT
TCGA-ET-A3BU-01,1.0,non_TGCT
TCGA-ET-A3BX-01,1.0,non_TGCT
TCGA-ET-A40Q-01,1.0,non_TGCT
TCGA-F6-A8O3-01,1.0,non_TGCT
TCGA-F7-A620-01,1.0,non_TGCT
TCGA-FG-5963-01,1.0,non_TGCT
TCGA-FG-5963-02,1.0,non_TGCT
TCGA-FG-7634-01,1.0,non_TGCT
TCGA-FG-8181-01,1.0,non_TGCT
TCGA-FG-8182-01,1.0,non_TGCT
TCGA-FG-8187-01,1.0,non_TGCT
TCGA-FG-8191-01,1.0,non_TGCT
TCGA-FN-7833-01,1.0,non_TGCT
TCGA-FS-A1Z7-06,1.0,non_TGCT
TCGA-FS-A1ZR-06,1.0,non_TGCT
TCGA-FV-A4ZQ-01,1.0,non_TGCT
TCGA-FY-A3BL-01,1.0,non_TGCT
TCGA-FY-A3ON-01,1.0,non_TGCT
TCGA-G3-AAV1-01,1.0,non_TGCT
TCGA-G6-A8L6-01,1.0,non_TGCT
TCGA-G9-6384-01,1.0,non_TGCT
TCGA-G9-6384-11,1.0,non_TGCT
TCGA-GF-A769-01,1.0,non_TGCT
TCGA-GN-A263-01,1.0,non_TGCT
TCGA-GN-A267-06,1.0,non_TGCT
TCGA-GS-A9TX-01,1.0,non_TGCT
TCGA-H2-A2K9-01,1.0,non_TGCT
TCGA-H2-A2K9-11,1.0,non_TGCT
TCGA-HD-7832-01,1.0,non_TGCT
TCGA-HT-7469-01,1.0,non_TGCT
TCGA-HT-7472-01,1.0,non_TGCT
TCGA-HT-7473-01,1.0,non_TGCT
TCGA-HT-7476-01,1.0,non_TGCT
TCGA-HT-7478-01,1.0,non_TGCT
TCGA-HT-7483-01,1.0,non_TGCT
TCGA-HT-7602-01,1.0,non_TGCT
TCGA-HT-7603-01,1.0,non_TGCT
TCGA-HT-7605-01,1.0,non_TGCT
TCGA-HT-7609-01,1.0,non_TGCT
TCGA-HT-7611-01,1.0,non_TGCT
TCGA-HT-7676-01,1.0,non_TGCT
TCGA-HT-7690-01,1.0,non_TGCT
TCGA-HT-7856-01,1.0,non_TGCT
TCGA-HT-7858-01,1.0,non_TGCT
TCGA-HT-7873-01,1.0,non_TGCT
TCGA-HT-8015-01,1.0,non_TGCT
TCGA-HT-8114-01,1.0,non_TGCT
TCGA-HT-A5RB-01,1.0,non_TGCT
TCGA-HT-A61B-01,1.0,non_TGCT
TCGA-HW-7487-01,1.0,non_TGCT
TCGA-HW-7491-01,1.0,non_TGCT
TCGA-HW-8321-01,1.0,non_TGCT
TCGA-IB-AAUU-01,1.0,non_TGCT
TCGA-IK-7675-01,1.0,non_TGCT
TCGA-J8-A3O2-01,1.0,non_TGCT
TCGA-J8-A3O2-06,1.0,non_TGCT
TCGA-J8-A3YH-01,1.0,non_TGCT
TCGA-J8-A3YH-06,1.0,non_TGCT
TCGA-KK-A7AW-01,1.0,non_TGCT
TCGA-KL-8337-01,1.0,non_TGCT
TCGA-KL-8340-01,1.0,non_TGCT
TCGA-KM-8442-01,1.0,non_TGCT
TCGA-KN-8423-01,1.0,non_TGCT
TCGA-KN-8423-11,1.0,non_TGCT
TCGA-KO-8405-01,1.0,non_TGCT
TCGA-KT-A74X-01,1.0,non_TGCT
TCGA-LN-A4A4-01,1.0,non_TGCT
TCGA-MJ-A850-01,1.0,non_TGCT
TCGA-MR-A8JO-01,1.0,non_TGCT
TCGA-MT-A51X-01,1.0,non_TGCT
TCGA-OR-A5JC-01,1.0,non_TGCT
TCGA-OR-A5JI-01,1.0,non_TGCT
TCGA-OR-A5JW-01,1.0,non_TGCT
TCGA-OR-A5LE-01,1.0,non_TGCT
TCGA-OR-A5LM-01,1.0,non_TGCT
TCGA-P5-A5ET-01,1.0,non_TGCT
TCGA-P5-A5EY-01,1.0,non_TGCT
TCGA-P5-A5EZ-01,1.0,non_TGCT
TCGA-P5-A5F0-01,1.0,non_TGCT
TCGA-P5-A5F1-01,1.0,non_TGCT
TCGA-P5-A5F6-01,1.0,non_TGCT
TCGA-P5-A72X-01,1.0,non_TGCT
TCGA-P5-A730-01,1.0,non_TGCT
TCGA-QH-A6X3-01,1.0,non_TGCT
TCGA-QH-A86X-01,1.0,non_TGCT
TCGA-QR-A6GU-01,1.0,non_TGCT
TCGA-QR-A6GZ-01,1.0,non_TGCT
TCGA-QR-A6GZ-05,1.0,non_TGCT
TCGA-QR-A6H2-01,1.0,non_TGCT
TCGA-QR-A6H6-01,1.0,non_TGCT
TCGA-QR-A703-01,1.0,non_TGCT
TCGA-QR-A70I-01,1.0,non_TGCT
TCGA-QR-A70N-01,1.0,non_TGCT
TCGA-QR-A70Q-01,1.0,non_TGCT
TCGA-QR-A70R-01,1.0,non_TGCT
TCGA-QT-A5XL-01,1.0,non_TGCT
TCGA-QU-A6IM-01,1.0,non_TGCT
TCGA-R6-A6L4-01,1.0,non_TGCT
TCGA-RC-A6M3-01,1.0,non_TGCT
TCGA-S7-A7WQ-01,1.0,non_TGCT
TCGA-S7-A7WW-01,1.0,non_TGCT
TCGA-S7-A7X1-01,1.0,non_TGCT
TCGA-S9-A6U5-01,1.0,non_TGCT
TCGA-S9-A6U6-01,1.0,non_TGCT
TCGA-S9-A6U8-01,1.0,non_TGCT
TCGA-S9-A6U9-01,1.0,non_TGCT
TCGA-S9-A6WO-01,1.0,non_TGCT
TCGA-S9-A7J2-01,1.0,non_TGCT
TCGA-S9-A7R7-01,1.0,non_TGCT
TCGA-SI-A71O-01,1.0,non_TGCT
TCGA-SI-A71O-06,1.0,non_TGCT
TCGA-SP-A6QD-01,1.0,non_TGCT
TCGA-SQ-A6I6-01,1.0,non_TGCT
TCGA-TM-A7C5-01,1.0,non_TGCT
TCGA-TM-A84L-01,1.0,non_TGCT
TCGA-TM-A84Q-01,1.0,non_TGCT
TCGA-TM-A84S-01,1.0,non_TGCT
TCGA-TM-A84T-01,1.0,non_TGCT
TCGA-TQ-A7RH-01,1.0,non_TGCT
TCGA-TQ-A7RK-01,1.0,non_TGCT
TCGA-TQ-A7RO-01,1.0,non_TGCT
TCGA-TQ-A7RV-01,1.0,non_TGCT
TCGA-TQ-A7RV-02,1.0,non_TGCT
TCGA-UB-A7MB-01,1.0,non_TGCT
TCGA-UD-AAC7-01,1.0,non_TGCT
TCGA-V4-A9EJ-01,1.0,non_TGCT
TCGA-VD-A8KA-01,1.0,non_TGCT
TCGA-VM-A8CB-01,1.0,non_TGCT
TCGA-VM-A8CE-01,1.0,non_TGCT
TCGA-VQ-A928-01,1.0,non_TGCT
TCGA-W2-A7HB-01,1.0,non_TGCT
TCGA-W3-AA21-06,1.0,non_TGCT
TCGA-WB-A80P-01,1.0,non_TGCT
TCGA-WB-A817-01,1.0,non_TGCT
TCGA-WB-A81G-01,1.0,non_TGCT
TCGA-WB-A822-01,1.0,non_TGCT
TCGA-WE-AA9Y-06,1.0,non_TGCT
TCGA-WY-A85A-01,1.0,non_TGCT
TCGA-WY-A85B-01,1.0,non_TGCT
TCGA-WY-A85C-01,1.0,non_TGCT
TCGA-X7-A8DG-01,1.0,non_TGCT
TCGA-X7-A8M7-01,1.0,non_TGCT
TCGA-XU-A92X-01,1.0,non_TGCT
TCGA-XU-A932-01,1.0,non_TGCT
TCGA-Z4-A9VC-01,1.0,non_TGCT
TCGA-ZB-A96R-01,1.0,non_TGCT
TCGA-ZC-AAA7-01,1.0,non_TGCT
TCGA-ZN-A9VO-01,1.0,non_TGCT
GTEX-11EQ9-1926-SM-EVLQ3,1.0,non_TGCT
GTEX-11LCK-2326-SM-DEUQS,1.0,non_TGCT
GTEX-11NSD-1026-SM-EBBEU,1.0,non_TGCT
GTEX-11O72-0726-SM-EBB7R,1.0,non_TGCT
GTEX-11P7K-1026-SM-EVLQP,1.0,non_TGCT
GTEX-11P82-1526-SM-DECRU,1.0,non_TGCT
GTEX-11TT1-2226-SM-DEUSK,1.0,non_TGCT
GTEX-12C56-1426-SM-EBBEQ,1.0,non_TGCT
GTEX-12WSE-0126-SM-GMKI4,1.0,non_TGCT
GTEX-13111-1526-SM-EUU2P,1.0,non_TGCT
GTEX-132QS-1226-SM-EAW4J,1.0,non_TGCT
GTEX-1399R-1626-SM-EVLSC,1.0,non_TGCT
GTEX-13NYB-2226-SM-EBMHZ,1.0,non_TGCT
GTEX-13NZB-2026-SM-EVLS5,1.0,non_TGCT
GTEX-13OVK-2226-SM-EWR4H,1.0,non_TGCT
GTEX-144GM-0426-SM-EZHF6,1.0,non_TGCT
GTEX-145LT-0426-SM-EUP6Z,1.0,non_TGCT
GTEX-145MO-0126-SM-EXL14,1.0,non_TGCT
GTEX-14A6H-2326-SM-EBBEY,1.0,non_TGCT
GTEX-14B4R-1026-SM-EX3YS,1.0,non_TGCT
GTEX-14BIL-2226-SM-EZHDW,1.0,non_TGCT
GTEX-14E6E-1026-SM-EZHEU,1.0,non_TGCT
GTEX-14ICK-2326-SM-GMKIN,1.0,non_TGCT
GTEX-14PJN-1626-SM-EWF7Q,1.0,non_TGCT
GTEX-15RIE-0626-SM-EWDZA,1.0,non_TGCT
GTEX-15RIF-1826-SM-EWDZ8,1.0,non_TGCT
GTEX-15RJ7-1826-SM-F41CD,1.0,non_TGCT
GTEX-16NFA-2026-SM-GLDV9,1.0,non_TGCT
GTEX-16YQH-1826-SM-EWYDV,1.0,non_TGCT
GTEX-17EUY-0926-SM-GMKJN,1.0,non_TGCT
GTEX-17MF6-2726-SM-EXOLO,1.0,non_TGCT
GTEX-17MFQ-0826-SM-EWYFJ,1.0,non_TGCT
GTEX-183FY-1926-SM-EWYFR,1.0,non_TGCT
GTEX-18A67-1826-SM-EXOM6,1.0,non_TGCT
GTEX-18QFQ-1926-SM-EXHXP,1.0,non_TGCT
GTEX-1A3MV-0726-SM-EVYS7,1.0,non_TGCT
GTEX-1B8KZ-1826-SM-F1KOF,1.0,non_TGCT
GTEX-1B8SF-2926-SM-EXOOL,1.0,non_TGCT
GTEX-1C4CL-1926-SM-EVYT8,1.0,non_TGCT
GTEX-1CAMR-1526-SM-EXOKZ,1.0,non_TGCT
GTEX-1EN7A-2226-SM-GHSE2,1.0,non_TGCT
GTEX-1GMR3-1726-SM-GMKI9,1.0,non_TGCT
GTEX-1GPI7-1426-SM-GGXRR,1.0,non_TGCT
GTEX-1H11D-1626-SM-GGQQL,1.0,non_TGCT
GTEX-1H1E6-0626-SM-GHSOB,1.0,non_TGCT
GTEX-1HB9E-1926-SM-GIRDW,1.0,non_TGCT
GTEX-1HCU7-2926-SM-GJMD4,1.0,non_TGCT
GTEX-1I1GU-0726-SM-GLFZR,1.0,non_TGCT
GTEX-1I6K6-2226-SM-GJE9G,1.0,non_TGCT
GTEX-1IDJF-2226-SM-GKBAO,1.0,non_TGCT
GTEX-1JKYN-1026-SM-G6EGC,1.0,non_TGCT
GTEX-1JKYR-1626-SM-G6OMO,1.0,non_TGCT
GTEX-1K2DU-2226-SM-G71MG,1.0,non_TGCT
GTEX-1KANA-1626-SM-G7FA9,1.0,non_TGCT
GTEX-1KWVE-1126-SM-G6EG8,1.0,non_TGCT
GTEX-1LBAC-1826-SM-G6JHZ,1.0,non_TGCT
GTEX-1N2DV-1126-SM-G6EHJ,1.0,non_TGCT
GTEX-1OJC3-2026-SM-G6OOJ,1.0,non_TGCT
GTEX-1PBJJ-1726-SM-G836U,1.0,non_TGCT
GTEX-1PDJ9-1426-SM-G6KW8,1.0,non_TGCT
GTEX-1PIGE-1626-SM-G71MB,1.0,non_TGCT
GTEX-1PIIG-0526-SM-G834O,1.0,non_TGCT
GTEX-1PPH8-1226-SM-G6EGF,1.0,non_TGCT
GTEX-1QP9N-1326-SM-G6ONC,1.0,non_TGCT
GTEX-1RAZA-2126-SM-G63EO,1.0,non_TGCT
GTEX-1RAZQ-1126-SM-G7FAE,1.0,non_TGCT
GTEX-1RAZR-2226-SM-G6LCC,1.0,non_TGCT
GTEX-1S5ZA-1726-SM-G6OO5,1.0,non_TGCT
GTEX-1S831-2026-SM-G71LY,1.0,non_TGCT
GTEX-O5YT-2126-SM-DECTQ,1.0,non_TGCT
GTEX-OOBK-2126-SM-DECUF,1.0,non_TGCT
GTEX-PLZ6-1226-SM-F1147,1.0,non_TGCT
GTEX-PVOW-2126-SM-GMKJB,1.0,non_TGCT
GTEX-PW2O-1426-SM-EUU1F,1.0,non_TGCT
GTEX-QEG4-0126-SM-DECT4,1.0,non_TGCT
GTEX-QEG5-0126-SM-EAQ9M,1.0,non_TGCT
GTEX-QLQW-1026-SM-DECTV,1.0,non_TGCT
GTEX-QV31-1126-SM-DECT8,1.0,non_TGCT
GTEX-R55C-1426-SM-EAQ7Y,1.0,non_TGCT
GTEX-R55E-0726-SM-EUP9U,1.0,non_TGCT
GTEX-S33H-0126-SM-EBNCB,1.0,non_TGCT
GTEX-S4Q7-1226-SM-EAYXC,1.0,non_TGCT
GTEX-SNMC-1026-SM-EAQ9F,1.0,non_TGCT
GTEX-SNOS-1126-SM-DESUG,1.0,non_TGCT
GTEX-T5JC-0726-SM-EAW6M,1.0,non_TGCT
GTEX-TKQ1-0926-SM-F41C5,1.0,non_TGCT
GTEX-U3ZH-1526-SM-DESTM,1.0,non_TGCT
GTEX-U8XE-0126-SM-EB7I1,1.0,non_TGCT
GTEX-UPJH-0126-SM-EVLIW,1.0,non_TGCT
GTEX-WFG8-1926-SM-EB7HY,1.0,non_TGCT
GTEX-WOFM-1126-SM-DEST4,1.0,non_TGCT
GTEX-WVLH-2626-SM-EVRAR,1.0,non_TGCT
GTEX-X5EB-2026-SM-EUU2T,1.0,non_TGCT
GTEX-XAJ8-1326-SM-EBB8H,1.0,non_TGCT
GTEX-XPT6-1626-SM-DESTT,1.0,non_TGCT
GTEX-XQ3S-2726-SM-EUZCH,1.0,non_TGCT
GTEX-Y3I4-2026-SM-F55OA,1.0,non_TGCT
GTEX-Y8E4-2226-SM-EUKJR,1.0,non_TGCT
GTEX-Y9LG-1726-SM-EBBFX,1.0,non_TGCT
GTEX-YB5E-1926-SM-EBBFB,1.0,non_TGCT
GTEX-YJ8A-2226-SM-GMKHL,1.0,non_TGCT
GTEX-ZAB4-0126-SM-EAYYF,1.0,non_TGCT
GTEX-ZLFU-2026-SM-F1HYC,1.0,non_TGCT
GTEX-ZQUD-2026-SM-F3JA6,1.0,non_TGCT
GTEX-ZTSS-1526-SM-EBBFS,1.0,non_TGCT
GTEX-ZTX8-1126-SM-F3IPQ,1.0,non_TGCT
GTEX-ZU9S-2426-SM-GMKHW,1.0,non_TGCT
GTEX-ZVP2-1026-SM-GH6FX,1.0,non_TGCT
GTEX-ZVTK-0126-SM-EV6TS,1.0,non_TGCT
